Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-09-17T13:00:00,4,1,Gmail,Email,-2
2015-09-17T13:00:00,4,1,newtab,Browsers,0
2015-09-17T13:00:00,3,1,problem reporter,General News & Opinion,-2
2015-09-17T13:00:00,3,1,Gmail,Email,-2
2015-09-17T13:00:00,2,1,Gmail,Email,-2
2015-09-17T13:00:00,2,1,URL,Calendars,-2
2015-09-17T13:00:00,2,1,URL,Calendars,-2
2015-09-17T13:00:00,1,1,URL,Calendars,-2
2015-09-17T13:00:00,1,1,Gmail,Email,-2
2015-09-17T13:00:00,1,1,Gmail,Email,-2
2015-09-17T13:00:00,1,1,Gmail,Email,-2
2015-09-17T14:00:00,1656,1,URL,Writing,2
2015-09-17T14:00:00,504,1,Gmail,Email,-2
2015-09-17T14:00:00,38,1,Gmail,Email,-2
2015-09-17T14:00:00,33,1,loginwindow,General Utilities,1
2015-09-17T14:00:00,31,1,Gmail,Email,-2
2015-09-17T14:00:00,16,1,Gmail,Email,-2
2015-09-17T14:00:00,9,1,calendar,Calendars,0
2015-09-17T14:00:00,7,1,Gmail,Email,-2
2015-09-17T14:00:00,5,1,facetime,Voice Chat,-2
2015-09-17T14:00:00,4,1,Gmail,Email,-2
2015-09-17T14:00:00,4,1,kiwi for gmail,Uncategorized,0
2015-09-17T14:00:00,3,1,Gmail,Email,-2
2015-09-17T14:00:00,2,1,newtab,Browsers,0
2015-09-17T14:00:00,1,1,Gmail,Email,-2
2015-09-17T15:00:00,163,1,Gmail,Email,-2
2015-09-17T15:00:00,145,1,URL,Uncategorized,0
2015-09-17T15:00:00,141,1,URL,Uncategorized,0
2015-09-17T15:00:00,88,1,Gmail,Email,-2
2015-09-17T15:00:00,80,1,URL,Search,0
2015-09-17T15:00:00,68,1,Gmail,Email,-2
2015-09-17T15:00:00,44,1,URL,Uncategorized,0
2015-09-17T15:00:00,32,1,loginwindow,General Utilities,1
2015-09-17T15:00:00,29,1,slack,Instant Message,-2
2015-09-17T15:00:00,27,1,newtab,Browsers,0
2015-09-17T15:00:00,27,1,Gmail,Email,-2
2015-09-17T15:00:00,25,1,calendar,Calendars,0
2015-09-17T15:00:00,25,1,Gmail,Email,-2
2015-09-17T15:00:00,14,1,URL,General Business,2
2015-09-17T15:00:00,14,1,Gmail,Email,-2
2015-09-17T15:00:00,11,1,Gmail,Email,-2
2015-09-17T15:00:00,10,1,Gmail,Email,-2
2015-09-17T15:00:00,10,1,Gmail,Email,-2
2015-09-17T15:00:00,10,1,URL,Search,0
2015-09-17T15:00:00,9,1,URL,Uncategorized,0
2015-09-17T15:00:00,8,1,URL,Search,0
2015-09-17T15:00:00,7,1,URL,Search,0
2015-09-17T15:00:00,7,1,1password mini,General Utilities,1
2015-09-17T15:00:00,6,1,Gmail,Email,-2
2015-09-17T15:00:00,6,1,URL,Search,0
2015-09-17T15:00:00,5,1,URL,Uncategorized,0
2015-09-17T15:00:00,4,1,URL,General Business,2
2015-09-17T15:00:00,4,1,newtab,Browsers,0
2015-09-17T15:00:00,3,1,URL,Search,0
2015-09-17T15:00:00,3,1,Gmail,Email,-2
2015-09-17T15:00:00,3,1,URL,General Business,2
2015-09-17T16:00:00,128,1,Gmail,Email,-2
2015-09-17T16:00:00,32,1,loginwindow,General Utilities,1
2015-09-17T16:00:00,2,1,URL,Search,0
2015-09-17T20:00:00,219,1,URL,Science & Technology,-2
2015-09-17T20:00:00,142,1,URL,General Social Networking,-2
2015-09-17T20:00:00,55,1,URL,General Social Networking,-2
2015-09-17T20:00:00,41,1,slack,Instant Message,-2
2015-09-17T20:00:00,32,1,loginwindow,General Utilities,1
2015-09-17T20:00:00,30,1,URL,Uncategorized,0
2015-09-17T20:00:00,24,1,slack,Instant Message,-2
2015-09-17T20:00:00,22,1,URL,Search,0
2015-09-17T20:00:00,19,1,URL,Search,0
2015-09-17T20:00:00,18,1,Gmail,Email,-2
2015-09-17T20:00:00,13,1,URL,Engineering & Technology,2
2015-09-17T20:00:00,9,1,URL,General Reference & Learning,2
2015-09-17T20:00:00,9,1,URL,Engineering & Technology,2
2015-09-17T20:00:00,8,1,Finder,General Utilities,1
2015-09-17T20:00:00,7,1,URL,General Social Networking,-2
2015-09-17T20:00:00,6,1,URL,General News & Opinion,-2
2015-09-17T20:00:00,5,1,newtab,Browsers,0
2015-09-17T20:00:00,5,1,Gmail,Email,-2
2015-09-17T20:00:00,3,1,wunderlist,Project Management,2
2015-09-17T20:00:00,2,1,Gmail,Email,-2
2015-09-17T20:00:00,2,1,URL,Search,0
2015-09-17T20:00:00,2,1,URL,Engineering & Technology,2
2015-09-17T21:00:00,33,1,loginwindow,General Utilities,1
2015-09-17T21:00:00,11,1,URL,Science & Technology,-2
2015-09-17T22:00:00,149,1,URL,General Shopping,-2
2015-09-17T22:00:00,101,1,URL,General Shopping,-2
2015-09-17T22:00:00,100,1,URL,General Shopping,-2
2015-09-17T22:00:00,98,1,URL,Travel & Outdoors,2
2015-09-17T22:00:00,76,1,URL,General Shopping,-2
2015-09-17T22:00:00,55,1,Google Spreadsheets,General Business,2
2015-09-17T22:00:00,52,1,URL,General News & Opinion,-2
2015-09-17T22:00:00,50,1,Gmail,Email,-2
2015-09-17T22:00:00,48,1,Gmail,Email,-2
2015-09-17T22:00:00,45,1,URL,Search,0
2015-09-17T22:00:00,34,1,URL,General Shopping,-2
2015-09-17T22:00:00,23,1,URL,Travel & Outdoors,2
2015-09-17T22:00:00,21,1,newtab,Browsers,0
2015-09-17T22:00:00,20,1,URL,General Shopping,-2
2015-09-17T22:00:00,19,1,URL,General Shopping,-2
2015-09-17T22:00:00,12,1,Gmail,Email,-2
2015-09-17T22:00:00,11,1,URL,General Shopping,-2
2015-09-17T22:00:00,11,1,Gmail,Email,-2
2015-09-17T22:00:00,9,1,URL,Science & Technology,-2
2015-09-17T22:00:00,9,1,Gmail,Email,-2
2015-09-17T22:00:00,9,1,URL,General Shopping,-2
2015-09-17T22:00:00,8,1,URL,General Social Networking,-2
2015-09-17T22:00:00,8,1,URL,Travel & Outdoors,2
2015-09-17T22:00:00,6,1,URL,General Shopping,-2
2015-09-17T22:00:00,6,1,Gmail,Email,-2
2015-09-17T22:00:00,4,1,Gmail,Email,-2
2015-09-17T22:00:00,4,1,URL,Search,0
2015-09-17T22:00:00,4,1,URL,Engineering & Technology,2
2015-09-17T22:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-17T22:00:00,2,1,URL,General Shopping,-2
2015-09-17T22:00:00,2,1,newtab,Browsers,0
2015-09-17T22:00:00,1,1,Gmail,Email,-2
2015-09-17T22:00:00,1,1,URL,Travel & Outdoors,2
2015-09-17T22:00:00,1,1,Gmail,Email,-2
2015-09-17T22:00:00,1,1,URL,General Shopping,-2
2015-09-17T22:00:00,1,1,URL,General Shopping,-2
2015-09-17T22:00:00,1,1,URL,Travel & Outdoors,2
2015-09-17T22:00:00,1,1,URL,General Shopping,-2
2015-09-17T22:00:00,1,1,Gmail,Email,-2
2015-09-17T22:00:00,1,1,URL,General Shopping,-2
2015-09-17T23:00:00,594,1,URL,General News & Opinion,-2
2015-09-17T23:00:00,330,1,URL,General Social Networking,-2
2015-09-17T23:00:00,106,1,URL,General News & Opinion,-2
2015-09-17T23:00:00,65,1,URL,General News & Opinion,-2
2015-09-17T23:00:00,62,1,URL,Search,0
2015-09-17T23:00:00,51,1,URL,General Shopping,-2
2015-09-17T23:00:00,45,1,URL,General Shopping,-2
2015-09-17T23:00:00,30,1,URL,General News & Opinion,-2
2015-09-17T23:00:00,10,1,URL,General News & Opinion,-2
2015-09-17T23:00:00,8,1,URL,General Shopping,-2
2015-09-17T23:00:00,7,1,URL,General Social Networking,-2
2015-09-17T23:00:00,7,1,newtab,Browsers,0
2015-09-17T23:00:00,4,1,URL,Travel & Outdoors,2
2015-09-17T23:00:00,4,1,URL,Search,0
2015-09-17T23:00:00,3,1,URL,Search,0
2015-09-17T23:00:00,2,1,URL,Search,0
2015-09-17T23:00:00,1,1,URL,Search,0
2015-09-18T11:00:00,1090,1,evernote,Intelligence,1
2015-09-18T11:00:00,543,1,wunderlist,Project Management,2
2015-09-18T11:00:00,176,1,URL,Writing,2
2015-09-18T11:00:00,123,1,URL,General Reference & Learning,0
2015-09-18T11:00:00,56,1,URL,Engineering & Technology,2
2015-09-18T11:00:00,31,1,newtab,Browsers,0
2015-09-18T11:00:00,30,1,URL,Engineering & Technology,2
2015-09-18T11:00:00,28,1,URL,General Reference & Learning,0
2015-09-18T11:00:00,23,1,URL,Uncategorized,0
2015-09-18T11:00:00,22,1,wunderlist,Project Management,2
2015-09-18T11:00:00,21,1,URL,General News & Opinion,-2
2015-09-18T11:00:00,16,1,slack,Instant Message,-2
2015-09-18T11:00:00,14,1,URL,Search,0
2015-09-18T11:00:00,10,1,loginwindow,General Utilities,1
2015-09-18T11:00:00,8,1,URL,Search,0
2015-09-18T11:00:00,8,1,localhost:5000,General Software Development,2
2015-09-18T11:00:00,6,1,URL,Engineering & Technology,2
2015-09-18T11:00:00,5,1,URL,Engineering & Technology,2
2015-09-18T11:00:00,5,1,calendar,Calendars,0
2015-09-18T11:00:00,4,1,Google Spreadsheets,General Business,2
2015-09-18T11:00:00,4,1,URL,Search,0
2015-09-18T11:00:00,4,1,Gmail,Email,-2
2015-09-18T11:00:00,3,1,URL,General News & Opinion,-2
2015-09-18T11:00:00,3,1,due,General Reference & Learning,2
2015-09-18T11:00:00,2,1,URL,General Shopping,-2
2015-09-18T11:00:00,2,1,URL,General Software Development,2
2015-09-18T11:00:00,1,1,URL,Engineering & Technology,2
2015-09-18T11:00:00,1,1,URL,Search,0
2015-09-18T11:00:00,1,1,newtab,Browsers,0
2015-09-18T14:00:00,250,1,URL,General Shopping,-2
2015-09-18T14:00:00,87,1,URL,General Shopping,-2
2015-09-18T14:00:00,86,1,URL,General Reference & Learning,0
2015-09-18T14:00:00,75,1,evernote,Intelligence,1
2015-09-18T14:00:00,70,1,URL,General Shopping,-2
2015-09-18T14:00:00,64,1,URL,General Shopping,-2
2015-09-18T14:00:00,39,1,Google Documents,Writing,2
2015-09-18T14:00:00,15,1,Gmail,Email,-2
2015-09-18T14:00:00,14,1,spotify,General Entertainment,0
2015-09-18T14:00:00,11,1,newtab,Browsers,0
2015-09-18T14:00:00,10,1,URL,General Business,2
2015-09-18T14:00:00,9,1,URL,General Shopping,-2
2015-09-18T14:00:00,6,1,slack,Instant Message,-2
2015-09-18T14:00:00,4,1,Gmail,Email,-2
2015-09-18T14:00:00,4,1,URL,General Business,2
2015-09-18T14:00:00,4,1,Gmail,Email,-2
2015-09-18T14:00:00,4,1,URL,General Business,2
2015-09-18T14:00:00,4,1,loginwindow,General Utilities,1
2015-09-18T14:00:00,4,1,URL,General Shopping,-2
2015-09-18T14:00:00,3,1,due,General Reference & Learning,2
2015-09-18T14:00:00,3,1,URL,Writing,2
2015-09-18T14:00:00,3,1,slack,Instant Message,-2
2015-09-18T14:00:00,2,1,URL,Search,0
2015-09-18T14:00:00,2,1,newtab,Browsers,0
2015-09-18T14:00:00,2,1,URL,Search,0
2015-09-18T14:00:00,1,1,Google Documents,Writing,2
2015-09-18T14:00:00,1,1,URL,General Shopping,-2
2015-09-18T14:00:00,1,1,Google Documents,Writing,2
2015-09-18T14:00:00,1,1,URL,General Shopping,-2
2015-09-18T14:00:00,1,1,URL,General Shopping,-2
2015-09-18T14:00:00,1,1,URL,General Business,2
2015-09-18T15:00:00,68,1,Gmail,Email,-2
2015-09-18T15:00:00,47,1,Gmail,Email,-2
2015-09-18T15:00:00,29,1,Gmail,Email,-2
2015-09-18T15:00:00,28,1,Google Documents,Writing,2
2015-09-18T15:00:00,25,1,Gmail,Email,-2
2015-09-18T15:00:00,21,1,Gmail,Email,-2
2015-09-18T15:00:00,9,1,Gmail,Email,-2
2015-09-18T15:00:00,4,1,Gmail,Email,-2
2015-09-18T15:00:00,1,1,URL,General Reference & Learning,0
2015-09-18T16:00:00,21,1,Gmail,Email,-2
2015-09-18T16:00:00,18,1,URL,General News & Opinion,-2
2015-09-18T16:00:00,12,1,Gmail,Email,-2
2015-09-18T16:00:00,8,1,Google Documents,Writing,2
2015-09-18T16:00:00,5,1,URL,Search,0
2015-09-18T16:00:00,4,1,URL,Internet Utilities,-2
2015-09-18T16:00:00,2,1,URL,Search,0
2015-09-18T16:00:00,1,1,loginwindow,General Utilities,1
2015-09-18T16:00:00,1,1,URL,Internet Utilities,-2
2015-09-18T17:00:00,464,1,Google Documents,Writing,2
2015-09-18T17:00:00,121,1,Gmail,Email,-2
2015-09-18T17:00:00,109,1,URL,General News & Opinion,-2
2015-09-18T17:00:00,76,1,URL,Internet Utilities,-2
2015-09-18T17:00:00,44,1,Gmail,Email,-2
2015-09-18T17:00:00,41,1,URL,General News & Opinion,-2
2015-09-18T17:00:00,16,1,Gmail,Email,-2
2015-09-18T17:00:00,15,1,Gmail,Email,-2
2015-09-18T17:00:00,14,1,calendar,Calendars,0
2015-09-18T17:00:00,5,1,spotify,General Entertainment,0
2015-09-18T17:00:00,4,1,Gmail,Email,-2
2015-09-18T17:00:00,4,1,evernote,Intelligence,1
2015-09-18T17:00:00,3,1,URL,General Shopping,-2
2015-09-18T17:00:00,3,1,Gmail,Email,-2
2015-09-18T17:00:00,3,1,Gmail,Email,-2
2015-09-18T17:00:00,3,1,Google Documents,Writing,2
2015-09-18T17:00:00,2,1,newtab,Browsers,0
2015-09-18T17:00:00,2,1,URL,General Reference & Learning,0
2015-09-18T17:00:00,1,1,Gmail,Email,-2
2015-09-18T17:00:00,1,1,Gmail,Email,-2
2015-09-18T17:00:00,1,1,Gmail,Email,-2
2015-09-18T17:00:00,1,1,newtab,Browsers,0
2015-09-18T17:00:00,1,1,Gmail,Email,-2
2015-09-18T17:00:00,1,1,URL,Internet Utilities,-2
2015-09-18T20:00:00,155,1,URL,General Social Networking,-2
2015-09-18T20:00:00,37,1,loginwindow,General Utilities,1
2015-09-18T20:00:00,23,1,Gmail,Email,-2
2015-09-18T20:00:00,18,1,Gmail,Email,-2
2015-09-18T20:00:00,12,1,URL,General Social Networking,-2
2015-09-18T20:00:00,8,1,Google Documents,Writing,2
2015-09-18T20:00:00,7,1,newtab,Browsers,0
2015-09-18T20:00:00,4,1,Gmail,Email,-2
2015-09-18T20:00:00,3,1,Gmail,Email,-2
2015-09-18T20:00:00,2,1,Gmail,Email,-2
2015-09-18T20:00:00,1,1,Gmail,Email,-2
2015-09-18T20:00:00,1,1,newtab,Browsers,0
2015-09-18T21:00:00,557,1,URL,Video,-2
2015-09-18T21:00:00,468,1,URL,Video,-2
2015-09-18T21:00:00,352,1,URL,Video,-2
2015-09-18T21:00:00,333,1,URL,Video,-2
2015-09-18T21:00:00,32,1,URL,Video,-2
2015-09-18T21:00:00,24,1,URL,Video,-2
2015-09-18T21:00:00,21,1,newtab,Browsers,0
2015-09-18T21:00:00,20,1,URL,Video,-2
2015-09-18T21:00:00,17,1,URL,Video,-2
2015-09-18T21:00:00,15,1,URL,Video,-2
2015-09-18T21:00:00,11,1,loginwindow,General Utilities,1
2015-09-18T21:00:00,10,1,newtab,Browsers,0
2015-09-18T21:00:00,6,1,URL,Video,-2
2015-09-18T21:00:00,4,1,URL,General Social Networking,-2
2015-09-18T21:00:00,1,1,URL,Video,-2
2015-09-18T21:00:00,1,1,URL,Video,-2
2015-09-18T22:00:00,727,1,URL,Uncategorized,0
2015-09-18T22:00:00,151,1,Gmail,Email,-2
2015-09-18T22:00:00,93,1,URL,General Communication & Scheduling,-2
2015-09-18T22:00:00,69,1,loginwindow,General Utilities,1
2015-09-18T22:00:00,34,1,Gmail,Email,-2
2015-09-18T22:00:00,29,1,Gmail,Email,-2
2015-09-18T22:00:00,16,1,URL,General Communication & Scheduling,-2
2015-09-18T22:00:00,14,1,URL,General Shopping,-2
2015-09-18T22:00:00,14,1,Gmail,Email,-2
2015-09-18T22:00:00,11,1,URL,General Social Networking,-2
2015-09-18T22:00:00,11,1,URL,General Communication & Scheduling,-2
2015-09-18T22:00:00,8,1,URL,General Shopping,-2
2015-09-18T22:00:00,8,1,newtab,Browsers,0
2015-09-18T22:00:00,7,1,URL,General Reference & Learning,2
2015-09-18T22:00:00,7,1,Gmail,Email,-2
2015-09-18T22:00:00,6,1,URL,General Shopping,-2
2015-09-18T22:00:00,6,1,URL,Video,-2
2015-09-18T22:00:00,5,1,URL,Search,2
2015-09-18T22:00:00,4,1,URL,Search,0
2015-09-18T22:00:00,4,1,URL,Search,0
2015-09-18T22:00:00,3,1,URL,General Shopping,-2
2015-09-18T22:00:00,3,1,localhost:5000,General Software Development,2
2015-09-18T22:00:00,3,1,URL,General Shopping,-2
2015-09-18T22:00:00,3,1,1password mini,General Utilities,1
2015-09-18T22:00:00,3,1,URL,General News & Opinion,-2
2015-09-18T22:00:00,2,1,URL,Uncategorized,0
2015-09-18T22:00:00,2,1,newtab,Browsers,0
2015-09-18T22:00:00,2,1,URL,General Shopping,-2
2015-09-18T22:00:00,2,1,Gmail,Email,-2
2015-09-18T22:00:00,2,1,URL,General Reference & Learning,0
2015-09-18T22:00:00,2,1,URL,General Communication & Scheduling,-2
2015-09-18T22:00:00,2,1,URL,General Shopping,-2
2015-09-18T22:00:00,2,1,URL,General Software Development,2
2015-09-18T22:00:00,1,1,Gmail,Email,-2
2015-09-18T22:00:00,1,1,URL,Video,-2
2015-09-18T22:00:00,1,1,Google Documents,Writing,2
2015-09-18T22:00:00,1,1,URL,General Communication & Scheduling,-2
2015-09-18T22:00:00,1,1,URL,General Shopping,-2
2015-09-18T22:00:00,1,1,Gmail,Email,-2
2015-09-18T22:00:00,1,1,URL,General Communication & Scheduling,-2
2015-09-19T11:00:00,1725,1,evernote,Intelligence,1
2015-09-19T11:00:00,554,1,day one,Writing,2
2015-09-19T11:00:00,91,1,day one reminders,Writing,2
2015-09-19T11:00:00,61,1,wunderlist,Project Management,2
2015-09-19T11:00:00,28,1,URL,General Reference & Learning,0
2015-09-19T11:00:00,12,1,wunderlist,Project Management,2
2015-09-19T11:00:00,10,1,loginwindow,General Utilities,1
2015-09-19T11:00:00,7,1,systemuiserver,General Utilities,1
2015-09-19T11:00:00,3,1,evernote,Intelligence,1
2015-09-19T12:00:00,197,1,wunderlist,Project Management,2
2015-09-19T12:00:00,106,1,loginwindow,General Utilities,1
2015-09-19T12:00:00,100,1,evernote,Intelligence,1
2015-09-19T12:00:00,31,1,wunderlist,Project Management,2
2015-09-20T13:00:00,805,1,URL,General News & Opinion,-2
2015-09-20T13:00:00,253,1,URL,General Social Networking,-2
2015-09-20T13:00:00,180,1,URL,General News & Opinion,-2
2015-09-20T13:00:00,178,1,URL,General News & Opinion,-2
2015-09-20T13:00:00,139,1,URL,General News & Opinion,-2
2015-09-20T13:00:00,45,1,messages,Instant Message,-2
2015-09-20T13:00:00,31,1,loginwindow,General Utilities,1
2015-09-20T13:00:00,30,1,URL,General Social Networking,-2
2015-09-20T13:00:00,24,1,newtab,Browsers,0
2015-09-20T13:00:00,12,1,URL,General Social Networking,-2
2015-09-20T13:00:00,11,1,URL,Uncategorized,0
2015-09-20T13:00:00,10,1,due,General Reference & Learning,2
2015-09-20T13:00:00,8,1,URL,General Reference & Learning,0
2015-09-20T13:00:00,8,1,messages,Instant Message,-2
2015-09-20T13:00:00,6,1,wunderlist,Project Management,2
2015-09-20T13:00:00,4,1,URL,General Social Networking,-2
2015-09-20T13:00:00,4,1,URL,General Shopping,-2
2015-09-20T13:00:00,3,1,newtab,Browsers,0
2015-09-20T13:00:00,1,1,URL,Uncategorized,0
2015-09-20T16:00:00,302,1,URL,Intelligence,2
2015-09-20T16:00:00,228,1,URL,General Shopping,-2
2015-09-20T16:00:00,196,1,URL,General Social Networking,-2
2015-09-20T16:00:00,155,1,URL,General Social Networking,-2
2015-09-20T16:00:00,145,1,URL,General Shopping,-2
2015-09-20T16:00:00,111,1,URL,General Shopping,-2
2015-09-20T16:00:00,77,1,slack,Instant Message,-2
2015-09-20T16:00:00,41,1,URL,General Shopping,-2
2015-09-20T16:00:00,38,1,URL,Uncategorized,0
2015-09-20T16:00:00,33,1,loginwindow,General Utilities,1
2015-09-20T16:00:00,32,1,URL,Uncategorized,0
2015-09-20T16:00:00,30,1,URL,General Shopping,-2
2015-09-20T16:00:00,28,1,URL,General News & Opinion,-2
2015-09-20T16:00:00,28,1,URL,General Shopping,-2
2015-09-20T16:00:00,28,1,newtab,Browsers,0
2015-09-20T16:00:00,27,1,URL,General Shopping,-2
2015-09-20T16:00:00,18,1,URL,General News & Opinion,-2
2015-09-20T16:00:00,16,1,Google Documents,Writing,2
2015-09-20T16:00:00,16,1,URL,Uncategorized,0
2015-09-20T16:00:00,16,1,lateragent,Uncategorized,0
2015-09-20T16:00:00,14,1,URL,General Entertainment,-2
2015-09-20T16:00:00,10,1,URL,General Social Networking,-2
2015-09-20T16:00:00,9,1,URL,General Shopping,-2
2015-09-20T16:00:00,9,1,URL,Search,0
2015-09-20T16:00:00,8,1,facetime,Voice Chat,-2
2015-09-20T16:00:00,6,1,due,General Reference & Learning,2
2015-09-20T16:00:00,3,1,URL,Uncategorized,0
2015-09-20T16:00:00,3,1,URL,Search,0
2015-09-20T16:00:00,2,1,URL,General Shopping,-2
2015-09-20T16:00:00,2,1,newtab,Browsers,0
2015-09-20T16:00:00,1,1,URL,General Shopping,-2
2015-09-20T16:00:00,1,1,URL,General Shopping,-2
2015-09-20T16:00:00,1,1,URL,Search,0
2015-09-20T16:00:00,1,1,URL,General Entertainment,-2
2015-09-20T17:00:00,181,1,URL,Search,0
2015-09-20T17:00:00,126,1,URL,Engineering & Technology,2
2015-09-20T17:00:00,85,1,URL,Writing,2
2015-09-20T17:00:00,65,1,loginwindow,General Utilities,1
2015-09-20T17:00:00,30,1,URL,General Software Development,2
2015-09-20T17:00:00,26,1,newtab,Browsers,0
2015-09-20T17:00:00,15,1,URL,General Entertainment,-2
2015-09-20T17:00:00,11,1,Gmail,Email,-2
2015-09-20T17:00:00,10,1,URL,General Shopping,-2
2015-09-20T17:00:00,4,1,URL,General Social Networking,-2
2015-09-20T17:00:00,4,1,URL,General Software Development,2
2015-09-20T17:00:00,4,1,Gmail,Email,-2
2015-09-20T17:00:00,4,1,URL,Science & Technology,-2
2015-09-20T17:00:00,3,1,URL,Uncategorized,0
2015-09-20T17:00:00,3,1,URL,General Shopping,-2
2015-09-20T17:00:00,3,1,URL,General Reference & Learning,2
2015-09-20T17:00:00,3,1,URL,Search,0
2015-09-20T17:00:00,3,1,URL,Uncategorized,0
2015-09-20T17:00:00,3,1,URL,Uncategorized,0
2015-09-20T17:00:00,3,1,URL,Uncategorized,0
2015-09-20T17:00:00,2,1,URL,General Social Networking,-2
2015-09-20T17:00:00,2,1,Google Documents,Writing,2
2015-09-20T17:00:00,2,1,URL,Intelligence,2
2015-09-20T17:00:00,2,1,Gmail,Email,-2
2015-09-20T17:00:00,2,1,URL,General Shopping,-2
2015-09-20T17:00:00,2,1,URL,Uncategorized,0
2015-09-20T17:00:00,1,1,URL,General Reference & Learning,0
2015-09-20T17:00:00,1,1,URL,General Business,2
2015-09-20T17:00:00,1,1,URL,Uncategorized,0
2015-09-20T17:00:00,1,1,newtab,Browsers,0
2015-09-20T17:00:00,1,1,URL,Search,0
2015-09-20T17:00:00,1,1,URL,General Shopping,-2
2015-09-20T17:00:00,1,1,URL,General Shopping,-2
2015-09-20T17:00:00,1,1,URL,Uncategorized,0
2015-09-20T18:00:00,3,1,URL,General Software Development,2
2015-09-20T18:00:00,2,1,newtab,Browsers,0
2015-09-20T18:00:00,1,1,newtab,Browsers,0
2015-09-20T19:00:00,847,1,URL,General Reference & Learning,1
2015-09-20T19:00:00,193,1,URL,Video,-2
2015-09-20T19:00:00,183,1,URL,Design & Planning,2
2015-09-20T19:00:00,147,1,URL,Video,-2
2015-09-20T19:00:00,78,1,loginwindow,General Utilities,1
2015-09-20T19:00:00,64,1,newtab,Browsers,0
2015-09-20T19:00:00,19,1,URL,Video,-2
2015-09-20T19:00:00,18,1,URL,Search,0
2015-09-20T19:00:00,15,1,URL,Video,-2
2015-09-20T19:00:00,12,1,due,General Reference & Learning,2
2015-09-20T19:00:00,11,1,URL,Video,-2
2015-09-20T19:00:00,11,1,URL,Video,-2
2015-09-20T19:00:00,10,1,URL,General Reference & Learning,2
2015-09-20T19:00:00,6,1,Mail,Email,-2
2015-09-20T19:00:00,3,1,Mail,Email,-2
2015-09-20T19:00:00,2,1,newtab,Browsers,0
2015-09-20T19:00:00,2,1,URL,General Reference & Learning,0
2015-09-20T20:00:00,519,1,URL,Video,-2
2015-09-20T20:00:00,430,1,URL,General Reference & Learning,1
2015-09-20T20:00:00,278,1,URL,Video,-2
2015-09-20T20:00:00,258,1,URL,Video,-2
2015-09-20T20:00:00,175,1,URL,Video,-2
2015-09-20T20:00:00,153,1,URL,Video,-2
2015-09-20T20:00:00,124,1,URL,Video,-2
2015-09-20T20:00:00,114,1,URL,Video,-2
2015-09-20T20:00:00,51,1,URL,General Social Networking,-2
2015-09-20T20:00:00,40,1,URL,General Social Networking,-2
2015-09-20T20:00:00,35,1,loginwindow,General Utilities,1
2015-09-20T20:00:00,22,1,newtab,Browsers,0
2015-09-20T20:00:00,18,1,URL,Video,-2
2015-09-20T20:00:00,9,1,URL,Design & Planning,2
2015-09-20T20:00:00,8,1,URL,Video,-2
2015-09-20T20:00:00,8,1,URL,Video,-2
2015-09-20T20:00:00,7,1,URL,Video,-2
2015-09-20T20:00:00,6,1,URL,Video,-2
2015-09-20T20:00:00,4,1,URL,Uncategorized,0
2015-09-20T20:00:00,3,1,URL,General Shopping,-2
2015-09-20T20:00:00,2,1,screensaverengine,General Utilities,1
2015-09-20T20:00:00,1,1,URL,General Social Networking,-2
2015-09-20T21:00:00,99,1,URL,General Reference & Learning,0
2015-09-20T21:00:00,76,1,URL,Video,-2
2015-09-20T21:00:00,21,1,URL,Video,-2
2015-09-20T21:00:00,17,1,URL,Search,0
2015-09-20T21:00:00,13,1,URL,Video,-2
2015-09-20T21:00:00,6,1,newtab,Browsers,0
2015-09-20T21:00:00,3,1,due,General Reference & Learning,2
2015-09-20T21:00:00,1,1,URL,Search,0
2015-09-20T21:00:00,1,1,newtab,Browsers,0
2015-09-20T22:00:00,1596,1,URL,Video,-2
2015-09-20T22:00:00,753,1,URL,Video,-2
2015-09-20T22:00:00,711,1,URL,General Reference & Learning,0
2015-09-20T22:00:00,334,1,URL,General News & Opinion,-2
2015-09-20T22:00:00,44,1,URL,Search,0
2015-09-20T22:00:00,43,1,URL,Search,0
2015-09-20T22:00:00,43,1,URL,Video,-2
2015-09-20T22:00:00,41,1,URL,Search,0
2015-09-20T22:00:00,19,1,URL,Video,-2
2015-09-20T22:00:00,12,1,newtab,Browsers,0
2015-09-20T22:00:00,3,1,URL,Search,0
2015-09-20T23:00:00,3600,1,URL,Video,-2
2015-09-21T00:00:00,902,1,URL,Video,-2
2015-09-21T08:00:00,291,1,URL,General Reference & Learning,1
2015-09-21T08:00:00,187,1,slack,Instant Message,-2
2015-09-21T08:00:00,31,1,loginwindow,General Utilities,1
2015-09-21T08:00:00,28,1,URL,Instant Message,-2
2015-09-21T08:00:00,26,1,newtab,Browsers,0
2015-09-21T08:00:00,23,1,wunderlist,Project Management,2
2015-09-21T08:00:00,18,1,URL,General Shopping,-2
2015-09-21T08:00:00,16,1,URL,Video,-2
2015-09-21T08:00:00,9,1,URL,General Reference & Learning,2
2015-09-21T08:00:00,7,1,URL,General Shopping,-2
2015-09-21T08:00:00,7,1,URL,General Shopping,-2
2015-09-21T08:00:00,6,1,slack,Instant Message,-2
2015-09-21T08:00:00,5,1,URL,Search,0
